Gene,Treated_Mean,Control_Mean,Treated_Std,Control_Std,Log2_Fold_Change,Fold_Change,T_Statistic,T_P_Value,U_Statistic,U_P_Value,Cohens_D,T_P_Adjusted,U_P_Adjusted,T_Significant,U_Significant,Significant,Regulation
Gene_0075,2.198479005614173,2.467340442437387,0.44504609999705724,0.34933794038423066,-0.26886143682321384,1.204856589377528,-1.062597100214417,0.31432084842235336,11.0,0.30952380952380953,-0.6720454143535503,0.8313324930943722,0.8550381478558274,False,False,False,Not_Changed
Gene_0413,2.968784099184885,2.5990385981375184,0.5284458353343532,0.5873568872090191,0.3697455010473667,1.2921248729443144,1.046432020299747,0.3202615458392525,25.0,0.30952380952380953,0.6618217201357508,0.8313324930943722,0.8550381478558274,False,False,False,Not_Changed
Gene_0414,2.672315191760554,2.3164449814549197,0.44388806596516667,0.576812816065599,0.35587021030563415,1.2797572773997798,1.0933049189540502,0.30152900111295805,23.0,0.48484848484848486,0.6914667441921187,0.8313324930943722,0.9217651803203134,False,False,False,Not_Changed
Gene_0884,2.6038317394453223,2.3815142652529846,0.2930891217629184,0.34243663020740717,0.22231747419233772,1.1666060606056685,1.1028974687040562,0.2965038139380402,24.0,0.3939393939393939,0.6975336053478183,0.8313324930943722,0.8832721837206141,False,False,False,Not_Changed
Gene_0082,2.7766455099970737,2.5303903425576966,0.36924893244038937,0.4109176762946811,0.24625516743937714,1.1861242689879907,0.9967343702138823,0.3426597284529602,25.0,0.30952380952380953,0.6303901664098719,0.8313324930943722,0.8550381478558274,False,False,False,Not_Changed
Gene_0909,2.8490578481362587,2.5460847674025064,0.45262928988688156,0.4041365449377623,0.3029730807337523,1.233684150265519,1.116470819280903,0.29065168774417527,23.0,0.48484848484848486,0.7061181460083775,0.8313324930943722,0.9217651803203134,False,False,False,Not_Changed
Gene_0418,2.6717416781088184,2.3964396217055164,0.20424307976906275,0.4856865212792705,0.27530205640330196,1.210247451652644,1.1683676901239317,0.28246094690572,23.0,0.48484848484848486,0.7389406090682883,0.8313324930943722,0.9217651803203134,False,False,False,Not_Changed
Gene_0961,2.165507495409466,2.5565265204837453,0.5827614378258951,0.554739274467243,-0.3910190250742791,1.311319306700899,-1.0867120175656855,0.3027239024870915,11.0,0.30952380952380953,-0.6872970272368949,0.8313324930943722,0.8550381478558274,False,False,False,Not_Changed
Gene_0456,2.542739590138734,2.8087370899796293,0.5532177715598203,0.2324414065587023,-0.2659974998408954,1.2024671650469474,-0.9912055247144863,0.35596351332051507,12.0,0.3939393939393939,-0.6268934174880193,0.8313324930943722,0.8832721837206141,False,False,False,Not_Changed
Gene_0932,2.8288043182872458,2.419187305522427,0.6837578554787934,0.5595158354661441,0.4096170127648189,1.3283331393080182,1.0367009736667558,0.3252230901183392,27.0,0.17965367965367965,0.6556672658602379,0.8313324930943722,0.7454509529198325,False,False,False,Not_Changed
Gene_0441,2.0867394598150804,2.4776237994663606,0.7230038512062494,0.5102849952584261,-0.3908843396512802,1.31119689181305,-0.9876831245476007,0.3491405846676723,13.0,0.48484848484848486,-0.6246656560164361,0.8313324930943722,0.9217651803203134,False,False,False,Not_Changed
Gene_0432,2.7253545842044957,2.2756958095874364,0.3296508555601786,0.7797930292881415,0.4496587746170593,1.3657171999220465,1.1876409857346792,0.2751841425489085,22.0,0.5887445887445888,0.7511301114978258,0.8313324930943722,0.9667398829960407,False,False,False,Not_Changed
Gene_0917,2.382917610380738,1.9162624436008946,0.3791785606808301,0.9896248010580023,0.4666551667798433,1.3819018646263967,0.984612546532615,0.3603642535107501,22.0,0.5887445887445888,0.6227236519643174,0.8313324930943722,0.9667398829960407,False,False,False,Not_Changed
Gene_0058,2.364025026222293,2.6685627836973715,0.6444816540742124,0.3205319265304253,-0.3045377574750785,1.2350228698033783,-0.9460639096087824,0.3742484649421265,10.0,0.24025974025974026,-0.598343353289482,0.8409596070921256,0.819999113514472,False,False,False,Not_Changed
Gene_0505,2.507565275192451,2.076666745423995,0.31029828447815666,0.9572688078587935,0.4308985297684562,1.3480729133053426,0.9574820302825865,0.375067984763088,20.0,0.8181818181818182,0.6055648068750574,0.8409596070921256,1.0,False,False,False,Not_Changed
Gene_0580,2.379509355825195,1.8929238653686473,0.5729888684790342,1.0104862923677478,0.48658549045654786,1.4011248254929913,0.9366427986595897,0.3766398230775023,23.0,0.48484848484848486,0.5923849195517619,0.8425946825000051,0.9217651803203134,False,False,False,Not_Changed
Gene_0283,2.6387149210560006,2.8216857692925,0.4160690100887248,0.11446307004453402,-0.18297084823649934,1.1352191631506547,-0.9481112974559482,0.3811804588267911,17.0,0.9372294372294373,-0.5996382350596405,0.8447087315830207,1.0,False,False,False,Not_Changed
Gene_0433,2.582780393905885,2.2531152532904075,0.4976670740209863,0.6287488763727818,0.32966514061547736,1.2567216469790987,0.9192916816983107,0.3806945387644173,22.0,0.5887445887445888,0.5814111096426376,0.8447087315830207,0.9667398829960407,False,False,False,Not_Changed
Gene_0526,2.7670842828009654,2.5574398457925884,0.2908016719029337,0.4153283115670106,0.20964443700837698,1.1564031445708554,0.9245882592431321,0.3794274557092404,23.0,0.48484848484848486,0.5847609594117055,0.8447087315830207,0.9217651803203134,False,False,False,Not_Changed
Gene_0200,2.3822794350866086,2.614397452662016,0.5303959699754249,0.13531059569761755,-0.23211801757540762,1.1745580503015798,-0.9482045758997224,0.3818083466755254,19.0,0.9372294372294373,-0.599697229527425,0.8447087315830207,1.0,False,False,False,Not_Changed
Gene_0539,2.1666304439391033,2.4849858755675855,0.589521029646672,0.5065413406189182,-0.31835543162848223,1.246908352797637,-0.9158744761419308,0.3817645054396599,14.0,0.5887445887445888,-0.5792498790844092,0.8447087315830207,0.9667398829960407,False,False,False,Not_Changed
Gene_0284,2.436958474684996,2.6568712621948043,0.37664990928272624,0.39354455180263437,-0.21991278750980836,1.1646631791797506,-0.902704553485843,0.387949388749283,12.0,0.3939393939393939,-0.5709204886441106,0.8465350282991948,0.8832721837206141,False,False,False,Not_Changed
Gene_0185,2.533943132906134,2.7233659933862717,0.43442262032153284,0.1415962459642763,-0.1894228604801378,1.1403074530185788,-0.9270021396601972,0.3894061130176296,14.0,0.5887445887445888,-0.5862876314351458,0.8465350282991948,0.9667398829960407,False,False,False,Not_Changed
Gene_0572,2.4496091278598278,2.7224018380472255,0.4561318166617827,0.4911627011766821,-0.2727927101873977,1.2081442419156998,-0.9100201050135611,0.38433564197683934,10.0,0.24025974025974026,-0.5755472496776934,0.8465350282991948,0.819999113514472,False,False,False,Not_Changed
Gene_0398,2.494505642330869,2.1749707328921404,0.42745911170110096,0.6606809511100589,0.31953490943872875,1.2479281816891625,0.9079890525762985,0.38872586988974966,24.0,0.3939393939393939,0.5742626993278962,0.8465350282991948,0.8832721837206141,False,False,False,Not_Changed
Gene_0893,2.507341617558757,2.2613324370065935,0.3511895374908476,0.4915690085102893,0.24600918055216336,1.1859220459708621,0.9105530322867182,0.38614279963783715,23.0,0.48484848484848486,0.5758843024797732,0.8465350282991948,0.9217651803203134,False,False,False,Not_Changed
Gene_0423,2.4214630404734727,2.220502141048413,0.380771113553866,0.3179065987788591,0.20096089942505957,1.1494636943264374,0.9059073499102756,0.3869534707448995,23.0,0.48484848484848486,0.5729461149607208,0.8465350282991948,0.9217651803203134,False,False,False,Not_Changed
Gene_0984,2.464970388271531,1.6559794018330092,0.6710986529365316,1.817175154583778,0.8089909864385219,1.7519856841757804,0.9338312337574637,0.38458292990597004,24.0,0.3939393939393939,0.5906067297757406,0.8465350282991948,0.8832721837206141,False,False,False,Upregulated
Gene_0021,2.5003408950232235,2.2324909946180416,0.5408178420285763,0.3775052091096223,0.267849900405182,1.2040121079574326,0.9081023458939421,0.3876543369297769,24.0,0.3939393939393939,0.5743343523133823,0.8465350282991948,0.8832721837206141,False,False,False,Not_Changed
Gene_0987,2.6690571512600805,2.4075689598768952,0.38633055767662683,0.5511867568373896,0.26148819138318524,1.1987145839236963,0.868680583124014,0.4076934784036502,19.0,0.9372294372294373,0.5494018403670221,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0988,2.569367627671149,2.180747531717165,0.4473061938345823,0.8494063183333231,0.38862009595398384,1.3091406424461627,0.9052012974094249,0.3932377649568525,22.0,0.5887445887445888,0.5724995681506515,0.8468414649867011,0.9667398829960407,False,False,False,Not_Changed
Gene_0468,2.768550716363857,2.616249603833693,0.10803308410011113,0.3674071468142432,0.15230111253016387,1.1113406582509737,0.8892696759230405,0.4088868579159389,24.0,0.3939393939393939,0.5624235260073209,0.8468414649867011,0.8832721837206141,False,False,False,Not_Changed
Gene_0920,1.5681991502078538,2.319441773613597,1.8498589096549882,0.26877339313461984,-0.7512426234057432,1.6832420178570413,-0.8986493799977386,0.40844116047162854,12.0,0.3939393939393939,-0.5683557717382028,0.8468414649867011,0.8832721837206141,False,False,False,Downregulated
Gene_0498,3.0145113878122065,2.743548603842456,0.4817938270315308,0.4948208648723801,0.2709627839697504,1.2066127933107171,0.8772992522115611,0.40092380292199625,25.0,0.30952380952380953,0.554852765310209,0.8468414649867011,0.8550381478558274,False,False,False,Not_Changed
Gene_0902,2.5314577726155876,2.266563461717316,0.1927623070478788,0.6300839375785554,0.26489431089827153,1.2015480231738727,0.8989410043501316,0.40371929426922976,22.0,0.5887445887445888,0.5685402111731493,0.8468414649867011,0.9667398829960407,False,False,False,Not_Changed
Gene_0059,2.615336119672639,2.4068167509995173,0.4590327965285087,0.2625903285492598,0.2085193686731217,1.1555016890598484,0.8816830839121481,0.40379803043821194,21.0,0.6991341991341992,0.5576253439207497,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0874,2.7351128300553245,2.5113055711519037,0.26210046389778724,0.5019007814930312,0.2238072589034208,1.1678113669889671,0.8838462055512037,0.40408543796156193,21.0,0.6991341991341992,0.5589934221678321,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0831,2.826564299389522,2.488010617894196,0.24785569120432785,0.7938883606624724,0.33855368149532605,1.2644882941588702,0.9102410685114196,0.39798041016495916,23.0,0.48484848484848486,0.5756869992642916,0.8468414649867011,0.9217651803203134,False,False,False,Not_Changed
Gene_0811,2.6113302141264785,2.8220158527458565,0.3431517399951485,0.4242534956692479,-0.21068563861937806,1.157238028847922,-0.8633727155945057,0.4090244275885766,15.0,0.6991341991341992,-0.5460448501846826,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0421,2.3636569350544523,2.618979299215075,0.4319058842709798,0.49350896772789726,-0.2553223641606226,1.193602418694961,-0.870547096273029,0.4047647561560015,13.0,0.48484848484848486,-0.5505823269337302,0.8468414649867011,0.9217651803203134,False,False,False,Not_Changed
Gene_0747,2.5817434360514144,2.341115595175435,0.41574218126905144,0.4581372048909254,0.24062784087597944,1.1815067249075248,0.8697289150980797,0.4050275776451391,26.0,0.24025974025974026,0.5500648637234278,0.8468414649867011,0.819999113514472,False,False,False,Not_Changed
Gene_0740,2.5025394483456465,2.22739096890964,0.19255746802595156,0.653465811111714,0.2751484794360066,1.2101186259233483,0.9031257652965665,0.4020456975485441,19.0,0.9372294372294373,0.5711868863839608,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0730,2.670186045186989,2.476657814194038,0.4332881431009853,0.196655558740977,0.19352823099295113,1.1435569628024393,0.9094515881818914,0.3934472428995644,21.0,0.6991341991341992,0.5751876880624496,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0397,2.657592031028647,2.431882551102344,0.5109163363772196,0.24396245374809492,0.22570947992630286,1.1693521641889415,0.8914248904923486,0.40163446276844694,28.0,0.13203463203463203,0.5637866033843997,0.8468414649867011,0.6805908867764537,False,False,False,Not_Changed
Gene_0519,2.8897276807497927,2.7254827106310313,0.24890775093496148,0.34146107395945136,0.16424497011876138,1.1205794728242127,0.8691530556187625,0.40699899131852724,22.0,0.5887445887445888,0.5497006582100595,0.8468414649867011,0.9667398829960407,False,False,False,Not_Changed
Gene_0756,2.2971698404301493,2.6303799604521383,0.7453012323774058,0.4159875415376993,-0.333210120021989,1.2598134509836085,-0.8729363460124651,0.4086379960311608,13.0,0.48484848484848486,-0.5520934211488465,0.8468414649867011,0.9217651803203134,False,False,False,Not_Changed
Gene_0204,2.9097705643166756,2.7501378746304463,0.2200376738413676,0.3292537889165715,0.15963268968622923,1.1170027128546562,0.9013629238913927,0.39160140492617834,25.0,0.30952380952380953,0.5700719675851604,0.8468414649867011,0.8550381478558274,False,False,False,Not_Changed
Gene_0755,2.346532984498962,2.6134549136783174,0.5897205977488372,0.3360337116673152,-0.2669219291793552,1.2032379115364529,-0.8793571874158481,0.40504257865357196,15.0,0.6991341991341992,-0.556154317814727,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0698,2.7028358259333807,2.2818101439510614,0.3995435328020707,0.9577705329843952,0.42102568198231927,1.3388790906800287,0.9071809436555496,0.39581521503594264,20.0,0.8181818181818182,0.5737516063704827,0.8468414649867011,1.0,False,False,False,Not_Changed
Gene_0664,2.015373519321343,2.3583916977443407,0.3760031389931393,0.7598899745985512,-0.34301817842299753,1.2684073815674328,-0.9046794820790617,0.39447296587220726,11.0,0.30952380952380953,-0.5721695431582634,0.8468414649867011,0.8550381478558274,False,False,False,Not_Changed
Gene_0714,2.4899369382197203,2.6452579841953936,0.20136306105617738,0.33061451339471715,-0.1553210459756733,1.1136694178645694,-0.8971860898245264,0.39501415765374714,12.0,0.3939393939393939,-0.5674303057731841,0.8468414649867011,0.8832721837206141,False,False,False,Not_Changed
Gene_0616,2.9642098170050146,2.773981664515819,0.3805660003893859,0.3118324236819723,0.19022815248919578,1.1409441342208044,0.8645484966147872,0.40831035560215745,24.0,0.3939393939393939,0.5467884793954199,0.8468414649867011,0.8832721837206141,False,False,False,Not_Changed
Gene_0722,2.727487199283931,2.474643063022738,0.4072505581548344,0.5183231666796492,0.25284413626119306,1.1915538363006861,0.8577032187265864,0.4122371013783551,20.0,0.8181818181818182,0.5424591455267195,0.8506440925756117,1.0,False,False,False,Not_Changed
Gene_0125,1.9507135794060793,2.3902736393299557,0.9521626121049246,0.6375208369780141,-0.4395600599238765,1.3561907032203662,-0.8577548451791963,0.4139483014759697,16.0,0.8181818181818182,-0.5424917969622717,0.8506440925756117,1.0,False,False,False,Not_Changed
Gene_0253,2.1896129636952364,2.6134551435446194,0.9749286942430259,0.49501229470949476,-0.423842179849383,1.3414954671884087,-0.8667826010683881,0.41322014527674167,14.0,0.5887445887445888,-0.5482014511162407,0.8506440925756117,0.9667398829960407,False,False,False,Not_Changed
Gene_0639,2.7146257742143445,2.4486260637502153,0.5800533024889035,0.38008580600497244,0.2659997104641292,1.2024690075734787,0.8576825258368517,0.4142636730843229,21.0,0.6991341991341992,0.5424460581941329,0.8506440925756117,1.0,False,False,False,Not_Changed
Gene_0497,2.606174816568181,2.3713036668559044,0.3623573138718366,0.49956631102403604,0.2348711497122764,1.1768016297665662,0.8509943553936699,0.4165545684694758,21.0,0.6991341991341992,0.5382160877981584,0.8530569485533332,1.0,False,False,False,Not_Changed
Gene_0711,2.4982135472748492,2.2395246022771924,0.15233754711845293,0.6431599324135024,0.2586889449976568,1.196390985271822,0.8751671783755811,0.41768465625831974,21.0,0.6991341991341992,0.553504323417939,0.8530569485533332,1.0,False,False,False,Not_Changed
Gene_0581,2.643512756963896,2.4152663137967907,0.2267507639777067,0.5461008884166697,0.22824644316710518,1.1714102660546848,0.8631318991709511,0.4179979047911333,23.0,0.48484848484848486,0.5458925445054009,0.8530569485533332,0.9217651803203134,False,False,False,Not_Changed
Gene_0101,2.582658355575242,2.308499534746583,0.3326155554804028,0.6361377250256558,0.27415882082865917,1.2092887945256612,0.8539950176956028,0.4193976977413927,22.0,0.5887445887445888,0.5401138732707809,0.854170463831757,0.9667398829960407,False,False,False,Not_Changed
Gene_0520,2.214706442736172,2.535274932735993,0.7934182544719519,0.2398523170409162,-0.32056848999982135,1.248822547038592,-0.8647972451480994,0.420880544706527,18.0,1.0,-0.5469458017813984,0.8547726842232184,1.0,False,False,False,Not_Changed
Gene_0728,2.4341219554978113,2.1856490851531047,0.4820431684191694,0.46103062139428197,0.24847287034470655,1.1879489748143348,0.8329626504424771,0.4243507642053118,22.0,0.5887445887445888,0.5268118362497777,0.8547726842232184,0.9667398829960407,False,False,False,Not_Changed
Gene_0677,2.6183437863807053,2.4015244166877014,0.4846374383235174,0.3162850377828064,0.21681936969300386,1.1621685909636876,0.8377592561983411,0.42482202405893954,24.0,0.3939393939393939,0.5298454760950585,0.8547726842232184,0.8832721837206141,False,False,False,Not_Changed
Gene_0158,2.3204202953922466,2.5712146150898625,0.5351804623184983,0.4041868425135573,-0.2507943196976159,1.189862049482304,-0.8361807221527724,0.42400833537059024,12.0,0.3939393939393939,-0.5288471235054348,0.8547726842232184,0.8832721837206141,False,False,False,Not_Changed
Gene_0133,2.204530639667323,2.576987028170095,0.9354321003087178,0.21934003544821615,-0.37245638850277185,1.2945551149803813,-0.8668139203630018,0.42194264902237844,14.0,0.5887445887445888,-0.5482212591773786,0.8547726842232184,0.9667398829960407,False,False,False,Not_Changed
Gene_0603,2.656648501441234,2.352609153095274,0.2944861580258599,0.7383962809964838,0.30403934834596,1.2345962790540834,0.8552105224746676,0.4226042941886265,20.0,0.8181818181818182,0.5408826259925138,0.8547726842232184,1.0,False,False,False,Not_Changed
Gene_0622,2.606738202080048,2.321146060869015,0.4570934128577669,0.6280437354537051,0.28559214121103293,1.2189104518573801,0.8221256586540815,0.4319367365313096,22.0,0.5887445887445888,0.5199579208426033,0.857017334387519,0.9667398829960407,False,False,False,Not_Changed
Gene_0069,2.529919932253433,2.735588031991597,0.44553741320453916,0.32979748448541335,-0.2056680997381637,1.1532202696084175,-0.8296441982314449,0.42771038938322736,15.0,0.6991341991341992,-0.5247130627911208,0.857017334387519,1.0,False,False,False,Not_Changed
Gene_0725,2.53202873886886,2.180603778026905,0.6009980547615211,0.7339299570587083,0.3514249608419546,1.2758201424387188,0.8283847626744388,0.4275146173399512,22.0,0.5887445887445888,0.5239165258058526,0.857017334387519,0.9667398829960407,False,False,False,Not_Changed
Gene_0997,2.2841490306145977,2.717658133312234,1.0678697436374385,0.4345366402120162,-0.4335091026976361,1.350514474778983,-0.8408011638833444,0.4298136970671086,17.0,0.9372294372294373,-0.5317693474383745,0.857017334387519,1.0,False,False,False,Not_Changed
Gene_0014,2.3652505571810742,2.545740443446751,0.3823203050430445,0.3072297047636398,-0.18048988626567697,1.1332686363880846,-0.8228622755840702,0.43063872648725576,15.0,0.6991341991341992,-0.5204237982949644,0.857017334387519,1.0,False,False,False,Not_Changed
Gene_0974,2.1529152624597137,2.5170004121040734,0.8194397186794746,0.5516847711503365,-0.3640851496443598,1.2870652092389157,-0.8241366101106343,0.43172749502188434,17.0,0.9372294372294373,-0.5212297582159513,0.857017334387519,1.0,False,False,False,Not_Changed
Gene_0605,2.4541547073961465,2.6571342778083666,0.49077526819330525,0.23161790810283722,-0.20297957041222014,1.1510731911973566,-0.8363524985334447,0.4301208473218775,11.0,0.30952380952380953,-0.5289557644276639,0.857017334387519,0.8550381478558274,False,False,False,Not_Changed
Gene_0305,2.5857128240446348,2.7146939383760653,0.2688302100339728,0.2292953522162632,-0.12898111433143056,1.0935211426000169,-0.8162510265558666,0.43383183651090085,12.0,0.3939393939393939,-0.5162424772734248,0.8590729435859422,0.8832721837206141,False,False,False,Not_Changed
Gene_0170,2.5830358254613173,2.8421766150667693,0.6010336219426393,0.3705770790204921,-0.25914078960545206,1.196765747409968,-0.8206504978287154,0.4347224827110039,14.0,0.5887445887445888,-0.5190249472179612,0.8591353413260946,0.9667398829960407,False,False,False,Not_Changed
Gene_0507,2.699812137383327,2.374845745186802,0.5768307300247996,0.7003381268212266,0.3249663921965249,1.2526352579527251,0.8008826315936837,0.44247935944898276,22.0,0.5887445887445888,0.5065226508611137,0.8727403539427667,0.9667398829960407,False,False,False,Not_Changed
Gene_0995,2.0694818189645834,2.373785608253614,0.3564456647064574,0.7614170198729319,-0.30430378928903057,1.2348225969646862,-0.8093590128178219,0.4446136246377027,8.0,0.13203463203463203,-0.5118835850579462,0.8752236705466588,0.6805908867764537,False,False,False,Not_Changed
Gene_0690,2.5851790437785094,2.1139500010043846,0.3308790930942637,1.2488767193054156,0.4712290427741248,1.3862899560636648,0.8155793874489267,0.4474792946556451,18.0,1.0,0.5158176954047103,0.87913417417612,1.0,False,False,False,Not_Changed
Gene_0449,2.504654372820698,2.7733487566638497,0.598130154293543,0.47727237991439814,-0.2686943838431519,1.2047170843362636,-0.7851671396707086,0.4514323078781368,12.0,0.3939393939393939,-0.4965833010557975,0.8817037263244859,0.8832721837206141,False,False,False,Not_Changed
Gene_0463,2.6100297784396385,2.39256741792301,0.46209185267423725,0.4104189830271475,0.21746236051662837,1.16268667015993,0.786779403255719,0.4499029556745051,24.0,0.3939393939393939,0.49760298607923376,0.8817037263244859,0.8832721837206141,False,False,False,Not_Changed
Gene_0412,2.293307494025097,2.514344539469769,0.4016711061500602,0.4844744622509665,-0.2210370454446724,1.1655711272222122,-0.7853662225200075,0.4510557038281744,13.0,0.48484848484848486,-0.49670921210516966,0.8817037263244859,0.9217651803203134,False,False,False,Not_Changed
Gene_0489,2.6875060362433154,2.445553352933953,0.4170833378742059,0.5496550442348102,0.24195268330936237,1.1825922136219122,0.7841079392283379,0.4524353209088383,23.0,0.48484848484848486,0.4959134038764875,0.8819401967033885,0.9217651803203134,False,False,False,Not_Changed
Gene_0968,2.5914539553425247,2.8276043626581635,0.504981179050343,0.4618428252021642,-0.23615040731563886,1.177845578786297,-0.7716305307958408,0.45831780700531755,13.0,0.48484848484848486,-0.4880219978879112,0.8825320368182547,0.9217651803203134,False,False,False,Not_Changed
Gene_0026,2.386662821646327,2.6239781707071033,0.46919559603281846,0.5117161285222184,-0.23731534906077645,1.1787970450157705,-0.7643429354888416,0.46244678729276545,13.0,0.48484848484848486,-0.48341291792077695,0.8825320368182547,0.9217651803203134,False,False,False,Not_Changed
Gene_0300,2.323220251711374,2.062937338627795,0.20263255265947233,0.7042731502337397,0.2602829130835791,1.1977135537055998,0.7941801094993686,0.458228284207596,23.0,0.48484848484848486,0.5022836036839862,0.8825320368182547,0.9217651803203134,False,False,False,Not_Changed
Gene_0510,2.5391571615424873,2.3820770795448114,0.22114278839016238,0.39436354241151306,0.15708008199767587,1.1150281106714544,0.7768501854752746,0.45998053233291303,22.0,0.5887445887445888,0.4913231973652246,0.8825320368182547,0.9667398829960407,False,False,False,Not_Changed
Gene_0824,2.7928683748786693,2.5567680570288736,0.44421981274836614,0.5137660600931898,0.2361003178497958,1.177804685437359,0.7773132259010164,0.4553361171625374,22.0,0.5887445887445888,0.4916160498440401,0.8825320368182547,0.9667398829960407,False,False,False,Not_Changed
Gene_0523,2.557616690229346,2.298615369736581,0.2161713293062219,0.7047003893742744,0.2590013204927648,1.1966500585190298,0.7856951381777308,0.46226170357986174,19.0,0.9372294372294373,0.49691723663246923,0.8825320368182547,1.0,False,False,False,Not_Changed
Gene_0670,2.5784682795209224,2.2973217245292075,0.34283453582116774,0.7276887177607544,0.2811465549917149,1.2151602266897505,0.7815258504408887,0.4597030010299552,23.0,0.48484848484848486,0.4942803475386634,0.8825320368182547,0.9217651803203134,False,False,False,Not_Changed
Gene_0257,2.7442040864226587,2.5579566681005073,0.3674955061025629,0.40104060780359335,0.18624741832215141,1.1378003408418744,0.7656189539832786,0.4617225252799475,24.0,0.3939393939393939,0.4842199428765609,0.8825320368182547,0.8832721837206141,False,False,False,Not_Changed
Gene_0594,2.6680564586802027,2.8276916004036186,0.41581315995324947,0.1676111883012462,-0.15963514172341586,1.1170046113393945,-0.7961994178234922,0.45366500143779764,13.0,0.48484848484848486,-0.5035607264044597,0.8825320368182547,0.9217651803203134,False,False,False,Not_Changed
Gene_0347,2.168811242716431,1.8473877373176917,0.6514195124297545,0.6755727361658898,0.32142350539873954,1.249562882969618,0.7658387190161303,0.4614891623497256,23.0,0.48484848484848486,0.4843589344873355,0.8825320368182547,0.9217651803203134,False,False,False,Not_Changed
Gene_0230,2.58226869575395,2.74333266671616,0.2718607438086454,0.37390764321221925,-0.16106397096221015,1.1181114283721294,-0.7790506767307135,0.4556635713214534,15.0,0.6991341991341992,-0.4927149102329186,0.8825320368182547,1.0,False,False,False,Not_Changed
Gene_0645,1.9032299177516947,2.1875125686990065,0.6548780432601395,0.5247055303225917,-0.28428265094731175,1.2178045859924458,-0.7575183587277587,0.46702607338327073,17.0,0.9372294372294373,-0.47909667659444155,0.8895734731109919,1.0,False,False,False,Not_Changed
Gene_0452,2.6139190194296913,2.3169793888931713,0.3830664075880797,0.7851411383107892,0.29693963053651995,1.2285355713931705,0.7600424198536496,0.47120899352090895,21.0,0.6991341991341992,0.4806930330167024,0.8909891369078928,1.0,False,False,False,Not_Changed
Gene_0573,2.3140255505630236,2.541966472620253,0.5230397250472937,0.43902267808933265,-0.2279409220572295,1.1711622214841422,-0.7463959183300344,0.4731152316980911,12.0,0.3939393939393939,-0.47206222763518585,0.8909891369078928,0.8832721837206141,False,False,False,Not_Changed
Gene_0110,1.9337586591615634,2.3779992230647142,1.2615698781081612,0.16337267608313907,-0.4442405639031508,1.360597707977357,-0.780873194752317,0.4691214242206994,13.0,0.48484848484848486,-0.49386757183791274,0.8909891369078928,0.9217651803203134,False,False,False,Not_Changed
Gene_0512,2.5789017555973808,2.847586414554293,0.7056249062713553,0.3623439044282471,-0.26868465895691207,1.2047089636338435,-0.7574145590805312,0.4720275319299966,15.0,0.6991341991341992,-0.47903102793332947,0.8909891369078928,1.0,False,False,False,Not_Changed
Gene_0282,2.7276399786863443,2.4737954396515995,0.5230361973893132,0.5475418135217833,0.2538445390347448,1.192380377682086,0.7496106707559678,0.4707916144127471,22.0,0.5887445887445888,0.4740954155910862,0.8909891369078928,0.9667398829960407,False,False,False,Not_Changed
Gene_0529,2.5245659835702883,2.3182153059785,0.40366588944446696,0.4682208249061825,0.2063506775917885,1.1537660182506129,0.7463777594052076,0.47298545172211703,24.0,0.3939393939393939,0.4720507429227235,0.8909891369078928,0.8832721837206141,False,False,False,Not_Changed
Gene_0164,2.809438332576415,2.610454121248684,0.4408236526016505,0.4050666880385037,0.19898421132773114,1.1478898514247424,0.7432191385011275,0.47456683930016264,21.0,0.6991341991341992,0.47005305565834077,0.8920429310153433,1.0,False,False,False,Not_Changed
Gene_0229,2.892408758280903,2.734496364926128,0.19073086139399306,0.42842213332832507,0.15791239335477503,1.115671571893667,0.7529482297271034,0.4763549075814997,21.0,0.6991341991341992,0.4762062732258696,0.8937240292335829,1.0,False,False,False,Not_Changed
Gene_0838,2.492969137484986,2.720433616217536,0.5321059905507479,0.4382373480121834,-0.22746447873254994,1.1707755144672938,-0.7378456297176571,0.4781743627333006,12.0,0.3939393939393939,-0.4666545503018034,0.8954576081147951,0.8832721837206141,False,False,False,Not_Changed
Gene_0807,2.6717175988599213,2.382933088091416,0.3689357530605224,0.7848878113176014,0.2887845107685054,1.2216106212550535,0.7445657742813853,0.480425938629536,21.0,0.6991341991341992,0.4709047429071993,0.89631704968197,1.0,False,False,False,Not_Changed
Gene_0911,2.631231452245542,2.735804747532754,0.22532616995927435,0.2250409999849485,-0.10457329528721182,1.0751763394128429,-0.7342669521966562,0.4796489992301258,10.0,0.24025974025974026,-0.4643911959062818,0.89631704968197,0.819999113514472,False,False,False,Not_Changed
Gene_0540,2.427667773568549,2.665428966392511,0.3182905524745949,0.6555465386609703,-0.23776119282396202,1.1791613912651526,-0.7295552871444606,0.48860870734384,11.0,0.30952380952380953,-0.46141127727893105,0.8970501443170716,0.8550381478558274,False,False,False,Not_Changed
